Trip;Date;Departure;AZU;Heidelberglaan;Padualaan;De Kromme Rijn;Stadion Galgenwaard;Bleekstraat;CS Centrumzijde;AZU;Heidelberglaan;Padualaan;De Kromme Rijn;Stadion Galgenwaard;Bleekstraat;CS Centrumzijde
R1190;42268;14:34;11,40194488;26,82766601;34,09613387;1,100079145;1,960732585;4,626138505;0;0;0;0;0;2,105597237;2,105597237;75,80150052
R1190;42269;14:34;9,121555908;44,71277668;60,32392915;1,100079145;0;2,775683103;0;0;0;0;0;2,314392627;6,943177881;108,7764535
R1190;42270;14:34;31,92544568;138,6096077;76,06060632;0;1,960732585;20,35500942;0;0;0;4,169169019;0;6,253753528;12,50750706;245,9809721
R1190;42271;14:34;11,40194488;250,3915494;128,5161969;1,100079145;0,980366292;9,252277011;0;0;0;0;38,35910692;13,53850832;27,07701665;322,6677817
R1190;42272;14:34;0;42,47713785;0;0;0;0;0;0;0;0;2,235638834;0;2,235638834;38,00586018
R1190;42275;14:34;9,121555908;80,48299802;39,34169292;2,200158289;4,901831461;14,80364322;0;0;0;0;0;3,867996918;3,867996918;143,115886
R1190;42276;14:34;0;8,942555336;13,11389764;0;0;12,02796011;0;0;0;0;0;0;0;34,08441309
R1190;42277;14:34;4,560777954;67,06916502;104,9111811;1,100079145;0;14,80364322;0;0;0;0;0;4,324603291;10,81150823;177,3087349
R1192;42249;14:39;77,53322522;0;0;0;1,960732585;5,551366206;0;0;0;0;0;2,024888667;14,17422067;68,84621467
R1192;42250;14:39;22,80388977;105,0750252;86,55172443;9,900712302;0;2,775683103;0;0;0;0;24,49193513;2,226539557;11,13269778;189,2558623
R1192;42251;14:39;31,92544568;134,13833;125,8934174;0;5,882197754;12,95318781;0;0;0;0;0;13,13208079;19,69812118;277,9623767
R1192;42254;14:39;15,96272284;93,89683103;107,5339607;0;9,803662923;22,20546483;0;0;0;2,011311631;6,033934894;10,05655816;24,13573957;207,165098
R1192;42255;14:39;4,560777954;35,77022134;31,47335434;0;0,980366292;29,60728643;0;0;0;0;0;0;3,250539884;99,14146648
R1192;42256;14:39;29,6450567;174,3798291;0;3,300237434;4,901831461;26,83160333;0;0;0;0;1,867644984;9,338224921;7,470579937;220,3821081
R1192;42257;14:39;13,68233386;64,83352619;76,06060632;2,200158289;3,921465169;24,98114793;0;0;0;1,914218946;3,828437892;5,742656838;11,48531368;162,7086104
R1192;42258;14:39;22,80388977;82,71863686;49,83281103;3,300237434;0;11,10273241;0;0;0;0;4,191563148;8,383126297;4,191563148;152,9920549
R1192;42261;14:39;29,6450567;69,30480385;41,96447245;1,100079145;0;11,10273241;0;0;0;0;16,77996105;8,389980524;8,389980524;119,5572225
R1192;42262;14:39;11,40194488;58,12660968;52,45559056;0;4,901831461;23,13069253;0;0;0;0;0;0;3,704115287;146,3125538
R1192;42263;14:39;20,52350079;228,0351611;0;1,100079145;12,7447618;6,476593907;0;0;0;0;0;16,29576344;18,33273387;234,2515994
R1192;42264;14:39;13,68233386;71,54044269;81,30616537;2,200158289;0,980366292;0,925227701;0;0;0;0;46,74923129;0;7,012384693;116,8730782
R1192;42265;14:39;36,48622363;35,77022134;83,9289449;0;4,901831461;17,57932632;0;0;0;0;0;4,060603356;4,060603356;170,5453409
R1192;42268;14:39;2,280388977;44,71277668;76,06060632;2,200158289;0;27,75683103;0;0;0;0;3,731969788;1,865984894;3,731969788;143,6808368
R1192;42269;14:39;38,76661261;82,71863686;57,70114962;2,200158289;6,862564046;7,401821609;0;0;2,103773581;2,103773581;6,311320743;6,311320743;6,311320743;172,5094336
R1192;42270;14:39;13,68233386;69,30480385;73,43782679;0;1,960732585;37,00910804;0;0;0;0;1,826119674;5,478359022;1,826119674;186,2642068
R1192;42271;14:39;15,96272284;290,6330484;91,79728348;0;0,980366292;0;0;0;0;2,308516885;20,77665196;13,85110131;27,70220262;334,7349483
R1192;42272;14:39;13,68233386;102,8393864;31,47335434;1,100079145;2,941098877;31,45774184;0;0;0;0;0;3,597921459;1,79896073;178,0971122
R1192;42275;14:39;22,80388977;127,4314135;78,68338584;1,100079145;3,921465169;4,626138505;0;0;0;0;6,688776784;11,14796131;4,459184523;216,2704494
R1192;42276;14:39;61,57050238;129,6670524;97,04284254;5,500395724;9,803662923;0;0;0;0;0;4,431889868;8,863779735;4,431889868;285,8568965
R1192;42277;14:39;250,8427875;181,0867456;39,34169292;3,300237434;0,980366292;2,775683103;0;0;2,245669074;0;0;4,491338148;8,982676296;462,6078292
R1194;42249;14:44;47,88816852;0;136,3845355;2,200158289;0,980366292;11,10273241;0;0;0;0;6,768953215;4,512635477;9,025270953;178,2491013
R1194;42250;14:44;11,40194488;109,5463029;149,4984331;25,30182033;8,82329663;6,476593907;0;0;0;0;8,294623779;4,14731189;43,54677484;255,0596812
R1194;42254;14:44;2,280388977;15,64947184;0;0;0;21,28023712;0;0;0;0;1,264841869;0;0;37,94525607
R1194;42255;14:44;2,280388977;109,5463029;102,2884016;5,500395724;1,960732585;3,700910804;0;0;0;0;2,252771326;4,505542651;27,03325591;191,4855627
R1194;42256;14:44;6,841166931;6,706916502;112,7795197;2,200158289;0,980366292;6,476593907;0;0;4,609651581;0;4,609651581;9,219303161;16,13378053;101,4123348
R1194;42257;14:44;15,96272284;38,00586018;2,622779528;1,100079145;0;6,476593907;0;0;0;0;0;0;1,944485927;62,22354967
R1194;42258;14:44;27,36466772;228,0351611;65,5694882;1,100079145;0;6,476593907;0;0;0;0;4,47001347;6,705020205;17,88005388;299,4909025
R1194;42261;14:44;22,80388977;46,94841551;31,47335434;0;6,862564046;2,775683103;0;0;0;0;4,183543652;2,091771826;4,183543652;100,4050476
R1194;42262;14:44;27,36466772;158,7303572;76,06060632;2,200158289;15,68586068;9,252277011;0;0;0;2,066385194;12,39831117;4,132770389;24,79662233;245,8998381
R1194;42263;14:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R1194;42264;14:44;2,280388977;71,54044269;34,09613387;0;3,921465169;7,401821609;0;0;0;0;0;6,167599257;4,111732838;108,9609202
R1194;42265;14:44;13,68233386;82,71863686;60,32392915;1,100079145;0,980366292;16,65409862;0;0;0;0;4,080452184;0;12,24135655;159,1376352
R1194;42268;14:44;4,560777954;93,89683103;118,0250788;1,100079145;2,941098877;5,551366206;0;0;0;0;2,283588202;9,134352807;11,41794101;203,23935
R1194;42269;14:44;11,40194488;172,1441902;62,94670868;0;0,980366292;12,95318781;0;0;0;4,30456856;8,60913712;10,7614214;12,91370568;223,8375651
R1194;42270;14:44;6,841166931;93,89683103;0;0;0,980366292;0;0;0;0;0;2,211268788;0;2,211268788;97,29582667
R1194;42271;14:44;11,40194488;0;44,58725198;6,600474868;4,901831461;3,700910804;0;0;0;0;0;0;3,848238594;67,3441754
R1194;42272;14:44;20,52350079;167,6729125;62,94670868;4,400316579;4,901831461;6,476593907;0;0;0;0;4,305191354;4,305191354;10,76297839;247,5485029
R1194;42275;14:44;136,8233386;64,83352619;34,09613387;2,200158289;4,901831461;27,75683103;0;0;0;0;3,893695244;3,893695244;13,62793335;249,1964956
R1194;42276;14:44;31,92544568;13,413833;41,96447245;4,400316579;0,980366292;12,95318781;0;0;0;0;5,762052099;3,841368066;21,12752436;74,90667729
R1194;42277;14:44;36,48622363;187,7936621;47,21003151;2,200158289;5,882197754;0,925227701;0;0;0;0;2,20864174;11,0432087;15,46049218;251,7851583
R1196;42249;14:48;9,121555908;62,59788735;62,94670868;3,300237434;0;0,925227701;0;0;0;0;0;2,314860284;6,944580853;129,6321759
R1196;42251;14:48;2,280388977;0;314,7335434;9,900712302;0;0;0;0;0;2,514728036;0;7,544184107;30,17673643;286,6789961
R1196;42254;14:48;6,841166931;31,29894368;31,47335434;1,100079145;2,941098877;16,65409862;0;0;0;0;7,083038556;3,541519278;1,770759639;77,91342411
R1196;42255;14:48;9,121555908;131,9026912;39,34169292;3,300237434;0;0;0;0;0;0;0;6,802451017;11,33741836;165,5263081
R1196;42256;14:48;0;87,18991453;49,83281103;0;0;11,10273241;0;0;0;0;0;10,58038986;6,348233913;131,1968342
R1196;42257;14:48;6,841166931;98,3681087;44,58725198;1,100079145;3,921465169;9,252277011;0;0;0;0;10,3841993;0;6,23051958;147,45563
R1196;42258;14:48;31,92544568;149,7878019;28,85057481;0;1,960732585;33,30819724;0;0;0;0;1,891021171;3,782042341;9,455105853;230,7045828
R1196;42261;14:48;6,841166931;55,89097085;28,85057481;1,100079145;2,941098877;1,850455402;0;0;2,166096578;2,166096578;6,498289734;0;0;86,64386312
R1196;42262;14:48;82,09400317;230,2707999;44,58725198;2,200158289;1,960732585;13,87841552;0;0;0;0;2,14280778;4,285615559;21,4280778;347,1348603
R1196;42263;14:48;0;143,0808854;68,19226773;0;0;0;0;0;0;0;0;9,389917916;14,08487687;187,7983583
R1196;42264;14:48;0;0;0;4,400316579;3,921465169;22,20546483;0;0;0;0;0;0;0;30,52724657
R1196;42265;14:48;18,24311182;248,1559106;81,30616537;2,200158289;7,842930338;12,02796011;0;0;0;0;2,137434893;4,274869786;12,82460936;350,5393225
R1196;42268;14:48;6,841166931;114,0175805;52,45559056;3,300237434;1,960732585;7,401821609;0;0;0;0;0;4,275336314;2,137668157;179,5641252
R1196;42269;14:48;13,68233386;33,53458251;23,60501575;0;1,960732585;32,38296954;0;0;0;1,569636332;0;1,569636332;6,278545328;95,74781625
R1196;42270;14:48;6,841166931;76,01172036;26,22779528;8,800633158;3,921465169;1,850455402;0;0;0;0;0;8,108408937;8,108408937;107,4364184
R1196;42271;14:48;0;2,235638834;55,07837009;2,200158289;5,882197754;24,98114793;0;0;0;0;1,585570402;0;11,09899281;77,69294968
R1196;42272;14:48;6,841166931;51,41969318;62,94670868;0;2,941098877;0;0;0;0;0;0;2,342427692;7,027283075;114,7789569
R1196;42275;14:48;18,24311182;118,4888582;34,09613387;2,200158289;1,960732585;3,700910804;0;0;4,35829038;0;6,537435569;0;10,89572595;156,8984537
R1196;42276;14:48;148,2252835;78,24735919;34,09613387;2,200158289;1,960732585;0,925227701;0;0;0;0;0;2,251312671;9,005250682;254,3983318
R1196;42277;14:48;193,833063;140,8452465;73,43782679;1,100079145;7,842930338;8,32704931;0;0;0;0;0;10,96356173;17,54169877;396,8809347
R1198;42249;14:52;4,560777954;24,59202717;28,85057481;4,400316579;3,921465169;10,17750471;0;0;0;0;0;0;1,779131777;74,72353462
R1198;42251;14:52;0;0;0;15,40110803;2,941098877;12,02796011;0;0;0;0;0;0;3,037016702;27,33315031
R1198;42254;14:52;15,96272284;163,2016349;62,94670868;16,50118717;8,82329663;8,32704931;0;0;2,01286569;2,01286569;4,02573138;2,01286569;20,1286569;245,5696142
R1198;42255;14:52;9,121555908;40,24149901;44,58725198;0;4,901831461;9,252277011;0;0;0;0;0;4,003867236;6,005800854;98,09474728
R1198;42256;14:52;9,121555908;230,2707999;60,32392915;0;0,980366292;3,700910804;0;0;0;0;2,254796756;6,764390268;33,82195134;261,5564237
R1198;42257;14:52;68,41166931;418,064462;62,94670868;0;7,842930338;26,83160333;0;0;0;2,101069689;18,9096272;2,101069689;16,80855751;544,1770495
R1198;42258;14:52;0;0;65,5694882;11,00079145;4,901831461;33,30819724;0;0;0;0;0;1,510267215;6,041068861;107,2289723
R1198;42261;14:52;11,40194488;120,724497;31,47335434;3,300237434;3,921465169;32,38296954;0;0;0;0;1,798269632;0;8,991348159;192,4148506
R1198;42262;14:52;41,04700158;225,7995222;31,47335434;0;5,882197754;54,58843436;0;0;0;0;0;14,64451062;20,13620211;324,0097975
R1198;42263;14:52;36,48622363;156,4947184;65,5694882;5,500395724;1,960732585;2,775683103;0;0;0;4,442764324;24,43520378;8,885528649;33,32073243;197,7030124
R1198;42264;14:52;72,97244726;236,9777164;0;4,400316579;7,842930338;12,95318781;0;0;0;0;26,56649865;8,174307278;16,34861456;284,0571779
R1198;42265;14:52;18,24311182;118,4888582;99,66562207;1,100079145;1,960732585;3,700910804;0;0;0;0;6,881867395;4,587911597;20,64560218;211,0439334
R1198;42268;14:52;11,40194488;203,4431339;44,58725198;4,400316579;5,882197754;0,925227701;0;0;0;0;15,27806863;2,182581232;32,73871848;220,4407044
R1198;42269;14:52;0;0;2,622779528;4,400316579;18,62695955;49,03706816;0;0;0;0;0;0;4,849813235;69,83731058
R1198;42270;14:52;2,280388977;0;26,22779528;1,100079145;3,921465169;3,700910804;0;0;1,861531969;0;0;1,861531969;3,723063938;29,7845115
R1198;42271;14:52;0;0;0;1,100079145;1,960732585;0,925227701;0;0;0;0;0;0;0;3,98603943
R1198;42272;14:52;6,841166931;181,0867456;91,79728348;8,800633158;2,941098877;19,42978172;0;0;0;0;2,058918607;8,23567443;10,29459304;290,3075237
R1198;42275;14:52;38,76661261;98,3681087;15,73667717;1,100079145;4,901831461;19,42978172;0;0;0;0;5,690524174;1,896841391;9,484206957;161,2315183
R1198;42276;14:52;59,2901134;73,77608152;47,21003151;1,100079145;3,921465169;24,05592023;0;0;0;0;3,876920203;0;15,50768081;189,96909
R1198;42277;14:52;164,1880063;76,01172036;60,32392915;12,10087059;5,882197754;22,20546483;0;0;2,004189347;0;2,004189347;6,012568041;20,04189347;310,6493488
R1200;42250;14:57;6,841166931;78,24735919;83,9289449;1,100079145;11,76439551;4,626138505;0;0;0;0;0;4,238820095;19,07469043;163,1945737
R1200;42251;14:57;9,121555908;107,310664;49,83281103;1,100079145;1,960732585;3,700910804;0;0;0;0;2,218291712;0;6,654875135;164,1535867
R1200;42254;14:57;13,68233386;67,06916502;49,83281103;12,10087059;3,921465169;32,38296954;0;0;0;0;5,113989006;0;10,22797801;163,6476482
R1200;42255;14:57;0;0;10,49111811;2,200158289;2,941098877;2,775683103;0;0;0;0;0;0;0;18,40805838
R1200;42256;14:57;18,24311182;415,8288231;165,2351103;2,200158289;1,960732585;1,850455402;0;0;0;6,904772526;2,301590842;6,904772526;25,31749926;563,8897563
R1200;42257;14:57;29,6450567;210,1500504;62,94670868;4,400316579;6,862564046;4,626138505;0;0;0;8,6702268;13,0053402;2,1675567;36,8484639;257,9392473
R1200;42258;14:57;13,68233386;98,3681087;55,07837009;9,900712302;5,882197754;15,72887092;0;0;0;1,928549453;1,928549453;3,857098905;25,07114288;165,8552529
R1200;42261;14:57;218,9173418;0;0;0;0;2,775683103;0;0;0;0;0;0;17,91458787;203,778437
R1200;42262;14:57;31,92544568;210,1500504;55,07837009;0;3,921465169;4,626138505;0;0;0;0;0;4,430456085;48,73501693;252,5359968
R1200;42263;14:57;54,72933545;178,8511067;152,1212126;4,400316579;0,980366292;0;0;0;0;0;7,025431216;4,68362081;60,88707054;318,4862151
R1200;42264;14:57;22,80388977;169,9085514;102,2884016;0;1,960732585;4,626138505;0;0;0;4,569510816;6,854266224;11,42377704;20,56279867;258,1773611
R1200;42265;14:57;20,52350079;105,0750252;97,04284254;7,700554013;0;2,775683103;0;0;0;2,263277725;2,263277725;2,263277725;24,89605497;201,4317175
R1200;42268;14:57;34,20583465;122,9601359;34,09613387;8,800633158;6,862564046;2,775683103;0;0;0;0;4,152494746;4,152494746;10,38123687;191,0147583
R1200;42269;14:57;11,40194488;98,3681087;15,73667717;1,100079145;3,921465169;13,87841552;0;0;0;0;0;3,850845082;1,925422541;138,630423
R1200;42270;14:57;4,560777954;214,6213281;44,58725198;4,400316579;4,901831461;2,775683103;0;0;0;2,172025111;4,344050223;6,516075334;19,548226;243,2668125
R1200;42271;14:57;38,76661261;165,4372737;39,34169292;3,300237434;14,70549438;4,626138505;0;0;0;2,063391082;14,44373757;2,063391082;4,126782164;243,4801477
R1200;42272;14:57;15,96272284;122,9601359;44,58725198;7,700554013;2,941098877;1,850455402;0;0;0;0;2,153870538;2,153870538;6,461611615;185,2328663
R1200;42275;14:57;31,92544568;131,9026912;18,3594567;5,500395724;7,842930338;7,401821609;0;0;2,009235062;0;0;6,027705186;18,08311556;176,8126854
R1200;42276;14:57;75,25283624;172,1441902;26,22779528;1,100079145;1,960732585;3,700910804;0;0;2,207768065;0;2,207768065;2,207768065;11,03884033;262,7243997
R1200;42277;14:57;52,44894647;87,18991453;39,34169292;5,500395724;0,980366292;0;0;0;0;0;0;0;0;185,4613159
R1202;42249;15:01;15,96272284;274,9835766;2,622779528;4,400316579;9,803662923;6,476593907;0;0;2,067431923;2,067431923;6,20229577;18,60688731;53,75323001;231,5523754
R1202;42250;15:01;2,280388977;60,36224852;78,68338584;1,100079145;8,82329663;7,401821609;0;0;0;0;0;4,175032124;12,52509637;141,9510922
R1202;42251;15:01;68,41166931;299,5756038;39,34169292;11,00079145;6,862564046;11,10273241;0;0;4,195144749;0;2,097572374;10,48786187;23,07329612;396,4411788
R1202;42254;15:01;54,72933545;268,2766601;0;5,500395724;1,960732585;2,775683103;0;0;0;0;2,163914331;6,491742992;47,60611528;276,9810343
R1202;42255;15:01;25,08427875;373,3516853;36,71891339;2,200158289;6,862564046;28,68205873;0;0;0;0;10,19180298;4,076721194;34,65213015;423,9790042
R1202;42256;15:01;4,560777954;0;23,60501575;5,500395724;4,901831461;0,925227701;0;0;0;0;0;0;3,590295327;35,90295327
R1202;42257;15:01;225,7585087;0;7,868338584;6,600474868;8,82329663;16,65409862;0;0;0;0;3,936366184;5,904549276;19,68183092;236,181971
R1202;42258;15:01;4,560777954;64,83352619;36,71891339;4,400316579;0,980366292;6,476593907;0;0;0;0;0;0;4,13931559;113,8311787
R1202;42261;15:01;15,96272284;277,2192154;0;0;2,941098877;6,476593907;0;0;0;0;0;8,584386696;27,89925676;266,1159876
R1202;42262;15:01;2,280388977;125,1957747;68,19226773;5,500395724;17,64659326;2,775683103;0;0;0;0;0;2,032945904;2,032945904;217,5252117
R1202;42263;15:01;15,96272284;118,4888582;76,06060632;12,10087059;0;7,401821609;0;0;0;0;0;2,129767403;19,16790663;208,7172055
R1202;42264;15:01;0;62,59788735;167,8578898;7,700554013;1,960732585;8,32704931;0;0;0;2,258582846;15,81007992;4,517165692;15,81007992;210,0482047
R1202;42265;15:01;6,841166931;64,83352619;91,79728348;4,400316579;3,921465169;0;0;0;2,290583445;2,290583445;0;9,162333779;13,74350067;144,306757
R1202;42268;15:01;34,20583465;120,724497;49,83281103;11,00079145;4,901831461;15,72887092;0;0;0;0;5,909865914;3,939910609;7,879821218;218,6650388
R1202;42269;15:01;27,36466772;78,24735919;47,21003151;0;0;0;0;0;0;0;2,351108591;2,351108591;18,80886873;129,3109725
R1202;42270;15:01;47,88816852;190,0293009;34,09613387;6,600474868;0;3,700910804;0;0;0;0;4,376976573;4,376976573;13,13092972;260,4301061
R1202;42271;15:01;27,36466772;165,4372737;36,71891339;1,100079145;6,862564046;14,80364322;0;0;0;2,03457372;2,03457372;4,069147439;20,3457372;223,8031092
R1202;42272;15:01;13,68233386;84,95427569;60,32392915;3,300237434;4,901831461;7,401821609;0;0;0;2,103185894;0;0;6,309557682;166,1516856
R1202;42275;15:01;57,00972442;96,13246986;86,55172443;4,400316579;1,960732585;0;0;0;0;0;13,79747483;4,599158278;6,898737417;220,7595973
R1202;42276;15:01;15,96272284;165,4372737;107,5339607;4,400316579;1,960732585;0,925227701;0;0;0;6,888842653;0;0;27,55537061;261,7760208
R1202;42277;15:01;43,32739056;203,4431339;83,9289449;5,500395724;1,960732585;2,775683103;0;0;0;0;0;6,729005541;44,86003694;289,3472383
R1204;42249;15:05;0;0;0;7,700554013;0,980366292;2,775683103;0;0;0;0;0;3,124528202;1,041509401;7,290565805
R1204;42250;15:05;6,841166931;196,7362174;259,6551733;1,100079145;3,921465169;0;0;0;0;0;4,802606174;9,605212347;16,80912161;437,0371618
R1204;42251;15:05;15,96272284;17,88511067;73,43782679;14,30102888;7,842930338;29,60728643;0;0;4,969903311;1,656634437;0;0;13,2530755;139,1572927
R1204;42254;15:05;11,40194488;0;298,9968662;5,500395724;9,803662923;0;0;0;0;0;7,291855293;4,861236862;29,16742117;284,3823564
R1204;42255;15:05;34,20583465;523,1394872;2,622779528;0;4,901831461;1,850455402;0;0;0;2,205137697;0;15,43596388;39,69247855;509,3868081
R1204;42256;15:05;31,92544568;245,9202717;0;15,40110803;4,901831461;0;0;0;0;0;4,169911285;2,084955643;22,93451207;268,9592779
R1204;42257;15:05;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R1204;42258;15:05;0;73,77608152;76,06060632;0;0;6,476593907;0;0;0;0;6,796229641;2,26540988;18,12327904;129,1283632
R1204;42261;15:05;54,72933545;225,7995222;173,1034489;25,30182033;2,941098877;10,17750471;0;0;0;0;10,79063005;17,26500809;32,37189016;431,6252022
R1204;42262;15:05;34,20583465;0;10,49111811;2,200158289;4,901831461;1,850455402;0;0;3,832099851;0;0;0;5,748149777;44,06914829
R1204;42263;15:05;13,68233386;145,3165242;78,68338584;16,50118717;5,882197754;8,32704931;0;0;0;2,04879907;2,04879907;2,04879907;30,73198605;231,5142949
R1204;42264;15:05;134,5429496;0;0;0;0;5,551366206;0;0;0;0;0;0;2,155297167;137,9390187
R1204;42265;15:05;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R1204;42268;15:05;38,76661261;259,3341047;31,47335434;0;1,960732585;10,17750471;0;0;0;2,162736133;0;4,325472266;45,41745879;289,8066418
R1204;42269;15:05;34,20583465;212,3856892;47,21003151;6,600474868;12,7447618;35,15865264;0;0;0;3,765464267;0;11,2963928;18,82732133;314,4162663
R1204;42270;15:05;38,76661261;250,3915494;0;8,800633158;4,901831461;2,775683103;0;0;0;0;12,64701971;6,323509857;29,50971266;257,1560675
R1204;42271;15:05;63,85089135;321,9319921;149,4984331;8,800633158;0;2,775683103;0;0;0;0;6,83572041;11,39286735;36,45717552;492,1718695
R1204;42272;15:05;15,96272284;120,724497;81,30616537;7,700554013;0,980366292;24,05592023;0;0;0;0;0;3,979844854;17,90930184;228,8410791
R1204;42275;15:05;305,5721229;243,6846329;76,06060632;5,500395724;2,941098877;1,850455402;0;0;0;0;4,507867462;4,507867462;15,77753612;610,8160411
R1204;42276;15:05;34,20583465;152,0234407;91,79728348;4,400316579;3,921465169;0;0;0;2,272605878;0;0;11,36302939;0;272,7127053
R1204;42277;15:05;13,68233386;198,9718562;73,43782679;2,200158289;3,921465169;2,775683103;0;0;0;0;0;13,40860561;29,05197882;252,528739
R1206;42249;15:10;22,80388977;17,88511067;99,66562207;8,800633158;4,901831461;1,850455402;0;0;0;0;0;4,391761761;6,587642642;144,9281381
R1206;42250;15:10;20,52350079;0;2,622779528;0;0;0;0;0;0;0;0;2,314628032;4,629256064;16,20239622
R1206;42254;15:10;2,280388977;205,6787727;149,4984331;16,50118717;3,921465169;26,83160333;0;0;0;0;4,08799849;6,131997735;30,65998867;363,8318656
R1206;42255;15:10;0;0;0;18,70134546;6,862564046;0;0;0;0;0;0;2,130325792;3,195488688;20,23809503
R1206;42256;15:10;9,121555908;210,1500504;136,3845355;0;0;2,775683103;0;0;0;0;0;2,342691666;21,08422499;335,0049082
R1206;42257;15:10;38,76661261;288,3974096;236,0501575;31,9022952;10,78402921;0;0;0;0;0;4,390583363;19,75762513;24,1482085;557,6040871
R1206;42258;15:10;13,68233386;134,13833;47,21003151;1,100079145;0;0,925227701;0;0;0;2,291348863;0;2,291348863;27,49618636;164,9771182
R1206;42261;15:10;61,57050238;283,9261319;26,22779528;0;2,941098877;1,850455402;0;0;0;0;0;4,45581046;44,5581046;327,5020688
R1206;42262;15:10;13,68233386;84,95427569;183,594567;8,800633158;4,901831461;9,252277011;0;0;0;0;2,227634439;13,36580663;26,73161327;262,8608638
R1206;42263;15:10;82,09400317;145,3165242;86,55172443;20,90150375;11,76439551;20,35500942;0;0;3,924953588;0;1,962476794;11,77486076;15,69981435;333,621055
R1206;42264;15:10;139,1037276;73,77608152;57,70114962;22,00158289;2,941098877;12,02796011;0;0;0;0;4,046731587;2,023365794;20,23365794;281,2478453
R1206;42265;15:10;25,08427875;96,13246986;241,2957166;26,40189947;0;12,02796011;0;0;0;0;2,190941665;6,572824996;17,52753332;374,6510248
R1206;42268;15:10;52,44894647;111,7819417;99,66562207;14,30102888;0;5,551366206;0;0;2,182683887;0;0;8,730735548;26,19220665;246,6432792
R1206;42269;15:10;36,48622363;169,9085514;57,70114962;1,100079145;0;0;0;0;0;0;0;9,224208827;16,14236545;239,8294295
R1206;42270;15:10;43,32739056;0;112,7795197;15,40110803;11,76439551;11,10273241;0;0;0;0;0;5,831254387;21,38126608;167,1626257
R1206;42271;15:10;6,841166931;147,552163;0;23,10166204;12,7447618;1,850455402;0;0;0;0;0;3,658861128;16,46487508;171,966473
R1206;42272;15:10;27,36466772;131,9026912;49,83281103;5,500395724;1,960732585;6,476593907;0;0;6,433785351;0;0;2,144595117;17,15676094;197,3027508
R1206;42275;15:10;225,7585087;118,4888582;97,04284254;16,50118717;2,941098877;6,476593907;0;0;0;0;4,366440088;8,732880176;19,6489804;434,4607888
R1206;42276;15:10;225,7585087;4,471277668;76,06060632;17,60126632;2,941098877;4,626138505;0;0;0;0;2,152330496;8,609321984;23,67563546;297,0216085
R1206;42277;15:10;72,97244726;158,7303572;57,70114962;0;1,960732585;12,02796011;0;0;0;0;0;8,668361337;21,67090334;273,0533821
R1208;42249;15:14;223,4781197;0;0;0;2,941098877;7,401821609;0;0;0;0;0;2,145147158;19,30632442;212,3695686
R1208;42251;15:14;2,280388977;0;0;0;0;0;0;0;0;0;0;0;0;2,280388977
R1208;42254;15:14;18,24311182;69,30480385;60,32392915;0;0;1,850455402;0;0;0;0;0;9,357643764;14,03646565;126,3281908
R1208;42255;15:14;2,280388977;40,24149901;31,47335434;2,200158289;0,980366292;3,700910804;0;0;0;0;0;0;6,385000872;74,49167684
R1208;42256;15:14;13,68233386;29,06330484;91,79728348;27,50197862;15,68586068;15,72887092;0;0;0;1,727318146;0;1,727318146;17,27318146;172,7318146
R1208;42257;15:14;25,08427875;60,36224852;73,43782679;6,600474868;3,921465169;3,700910804;0;0;0;0;0;4,327680122;21,63840061;147,1411242
R1208;42258;15:14;11,40194488;71,54044269;49,83281103;0;1,960732585;14,80364322;0;0;0;0;0;2,02080506;8,083220238;139,4355491
R1208;42261;15:14;15,96272284;93,89683103;144,252874;35,20253263;0,980366292;0;0;0;0;0;2,118943992;8,475775966;23,30838391;256,392223
R1208;42262;15:14;20,52350079;71,54044269;36,71891339;3,300237434;0;12,02796011;0;0;2,029733161;0;0;4,059466322;4,059466322;133,9623886
R1208;42263;15:14;0;0;0;0;0,980366292;0;0;0;0;0;0;0;0;0,980366292
R1208;42264;15:14;25,08427875;33,53458251;62,94670868;0;0;0;0;0;0;0;2,431311399;2,431311399;2,431311399;114,2716357
R1208;42265;15:14;31,92544568;82,71863686;94,42006301;7,700554013;4,901831461;0;0;0;0;0;0;0;0;221,666531
R1208;42268;15:14;70,69205829;134,13833;97,04284254;7,700554013;2,941098877;0,925227701;0;0;0;0;0;6,764894492;31,56950763;275,1057093
R1208;42269;15:14;22,80388977;49,18405435;52,45559056;6,600474868;3,921465169;23,13069253;0;0;0;0;0;3,634394649;5,451591974;149,0101806
R1208;42270;15:14;36,48622363;181,0867456;120,6478583;7,700554013;9,803662923;21,28023712;0;0;0;0;2,06013815;8,240552602;14,42096705;352,2836237
R1208;42271;15:14;25,08427875;93,89683103;83,9289449;1,100079145;3,921465169;5,551366206;0;0;0;0;0;2,223780887;13,34268532;197,916499
R1208;42272;15:14;38,76661261;194,5005786;175,7262284;5,500395724;0;4,626138505;0;0;0;0;0;13,89347913;41,68043739;363,5460373
R1208;42275;15:14;287,3290111;82,71863686;81,30616537;11,00079145;8,82329663;11,10273241;0;0;0;0;0;2,143469484;47,15632864;432,9808357
R1208;42276;15:14;36,48622363;183,3223844;49,83281103;1,100079145;3,921465169;15,72887092;0;0;0;0;0;0;25,06979864;265,3220356
